0.43057864904403687,0.5694213509559631,0.4280497431755066,0.5719502568244934,0.4316144287586212,0.5683856010437012,0.4415518641471863,0.5584481954574585,0.4577391445636749,0.5422608852386475,0.4707545340061188,0.5292454957962036,0.48250627517700195,0.5174937844276428,0.4871015250682831,0.5128984451293945,0.48827382922172546,0.5117262005805969,0.4895191490650177,0.5104808211326599
0.44739365577697754,0.5526063442230225,0.42226773500442505,0.577732264995575,0.4072689414024353,0.5927310585975647,0.39226940274238586,0.6077306270599365,0.3808225691318512,0.6191774606704712,0.37106505036354065,0.628934919834137,0.36531999707221985,0.6346800327301025,0.3632567822933197,0.6367432475090027,0.3673182427883148,0.6326817870140076,0.371025025844574,0.628974974155426
0.4050710201263428,0.5949289798736572,0.36961525678634644,0.6303847432136536,0.3200102150440216,0.6799898147583008,0.25203844904899597,0.7479614615440369,0.1972941756248474,0.8027058243751526,0.16277927160263062,0.8372207880020142,0.1465589851140976,0.8534409999847412,0.1438269019126892,0.8561731576919556,0.15011878311634064,0.8498812317848206,0.1625642031431198,0.8374358415603638
0.33934471011161804,0.6606552600860596,0.2767908573150635,0.7232090830802917,0.23580998182296753,0.7641900181770325,0.21707819402217865,0.7829217910766602,0.20873545110225677,0.7912644743919373,0.19517335295677185,0.8048266172409058,0.18324251472949982,0.8167575597763062,0.17472295463085175,0.8252770900726318,0.1671781688928604,0.8328218460083008,0.1609766185283661,0.8390234112739563
0.42521926760673523,0.5747807025909424,0.43183043599128723,0.5681695938110352,0.4417154788970947,0.5582844614982605,0.4533796012401581,0.5466204285621643,0.4652860760688782,0.5347139239311218,0.4686463177204132,0.531353771686554,0.47030559182167053,0.5296943783760071,0.4670570194721222,0.5329429507255554,0.4628518521785736,0.537148118019104,0.46064895391464233,0.5393509864807129
0.3848188817501068,0.6151811480522156,0.39437660574913025,0.6056234240531921,0.42307421565055847,0.5769257545471191,0.4583525061607361,0.5416474342346191,0.4934421181678772,0.5065578818321228,0.5084753632545471,0.49152469635009766,0.5049256086349487,0.4950743615627289,0.4841611087322235,0.5158388614654541,0.4635094106197357,0.5364905595779419,0.4444950520992279,0.5555049180984497
0.364253968000412,0.6357460618019104,0.41072362661361694,0.5892764329910278,0.4043601155281067,0.5956398844718933,0.38055306673049927,0.6194469332695007,0.3997378349304199,0.6002622246742249,0.3782113492488861,0.6217886805534363,0.31488534808158875,0.6851146221160889,0.2744264304637909,0.7255735993385315,0.25096073746681213,0.7490392923355103,0.2430064082145691,0.7569935917854309
0.4867008328437805,0.5132991075515747,0.4769125282764435,0.5230874419212341,0.4729682505130768,0.5270317792892456,0.46281909942626953,0.5371809005737305,0.45138779282569885,0.5486121773719788,0.4354707598686218,0.5645291805267334,0.42485520243644714,0.5751447677612305,0.43407198786735535,0.5659279823303223,0.47278210520744324,0.5272179245948792,0.5255411863327026,0.47445881366729736
0.645668089389801,0.354331910610199,0.7178365588188171,0.28216344118118286,0.7565270662307739,0.24347299337387085,0.7754328846931458,0.22456711530685425,0.7881055474281311,0.21189448237419128,0.7995489835739136,0.20045100152492523,0.8080946207046509,0.19190539419651031,0.8100032806396484,0.18999673426151276,0.8112869262695312,0.18871299922466278,0.8117473125457764,0.18825268745422363
0.516848087310791,0.4831518828868866,0.5150346755981445,0.48496532440185547,0.5210645794868469,0.4789354205131531,0.5304034948348999,0.4695965051651001,0.5393523573875427,0.46064767241477966,0.5426715612411499,0.4573284685611725,0.5434110164642334,0.456589013338089,0.5402548909187317,0.4597451090812683,0.5418992638587952,0.45810073614120483,0.5452823042869568,0.4547176659107208
